Year,Month,Day,Title,Link,List,Genres,Budget,Box office
2005,5,13.0,Mad Hot Ballroom,/wiki/Mad_Hot_Ballroom,"[' documentary', '$500,000[1]', '$9.4 million[1]']", documentary,"$500,000[1]",$9.4 million[1]
2005,5,13.0,Mindhunters,/wiki/Mindhunters,"['crime slasher', '$27 million', '$21.1 million[2]']",crime slasher,$27 million,$21.1 million[2]
2005,5,13.0,Monster-in-Law,/wiki/Monster-in-Law,"['romantic comedy', '$43 million[2]', '$154.7 million[2]']",romantic comedy,$43 million[2],$154.7 million[2]
2005,5,13.0,Unleashed,/wiki/Unleashed_(2005_film),"['action thriller', '$45 million[5]', '$50.9 million[5]']",action thriller,$45 million[5],$50.9 million[5]
2005,5,19.0,Star Wars: Episode III – Revenge of the Sith,/wiki/Star_Wars:_Episode_III_%E2%80%93_Revenge_of_the_Sith,"[' epic space opera', '$113 million[2]', '$868.4 million[2]']", epic space opera,$113 million[2],$868.4 million[2]
2005,5,20.0,Dominion: Prequel to the Exorcist,/wiki/Dominion:_Prequel_to_the_Exorcist,"[' supernatural horror', '$30 million[1]', '$251,495']", supernatural horror,$30 million[1],"$251,495"
2005,5,27.0,The Longest Yard,/wiki/The_Longest_Yard_(2005_film),"[' sports comedy', '$90 million[1]', '$191.5 million[1]']", sports comedy,$90 million[1],$191.5 million[1]
2005,5,27.0,Madagascar,/wiki/Madagascar_(2005_film),"[' animated survival comedy', '$75 million[1]', '$556.6 million[1]']", animated survival comedy,$75 million[1],$556.6 million[1]
2005,6,1.0,The Sisterhood of the Traveling Pants,/wiki/The_Sisterhood_of_the_Traveling_Pants_(film),"[' comedy-drama', '$25 million[1]', '$42 million[1]']", comedy-drama,$25 million[1],$42 million[1]
2005,6,3.0,Cinderella Man,/wiki/Cinderella_Man,"[' biographical sports drama', '$88\xa0million[2]', '$108.5 million[2]']", biographical sports drama,$88 million[2],$108.5 million[2]
2005,6,3.0,Lords of Dogtown,/wiki/Lords_of_Dogtown,"[' biographical drama', '$25 million[1]', '$13.4 million[1]']", biographical drama,$25 million[1],$13.4 million[1]
2005,6,10.0,The Honeymooners,/wiki/The_Honeymooners_(2005_film),"[' comedy', '$25 million[1]', '$13.2 million[1]']", comedy,$25 million[1],$13.2 million[1]
2005,6,10.0,Mr. & Mrs. Smith,/wiki/Mr._%26_Mrs._Smith_(2005_film),"[' action comedy', '$110\xa0million[1]', '$487.3 million[1]']", action comedy,$110 million[1],$487.3 million[1]
2005,6,15.0,Batman Begins,/wiki/Batman_Begins,"['superhero', '$150 million[3]', '$373.7 million[3]']",superhero,$150 million[3],$373.7 million[3]
2005,6,17.0,The Perfect Man,/wiki/The_Perfect_Man_(2005_film),"[' romantic comedy', '$10 million', '$19.8 million']", romantic comedy,$10 million,$19.8 million
2005,6,22.0,Herbie: Fully Loaded,/wiki/Herbie:_Fully_Loaded,"[' sports comedy', '$50 million[1]', '$144.1 million[1]']", sports comedy,$50 million[1],$144.1 million[1]
2005,6,24.0,Bewitched,/wiki/Bewitched_(2005_film),"[' fantasy romantic comedy film co-written, produced, and directed by Nora Ephron, and starring Nicole Kidman and Will Ferrell alongside an ensemble cast featuring Shirley MacLaine, Michael Caine, Jason Schwartzman, Kristin Chenoweth (in her first', '$85 million[2]', '$131.4 million[2]']"," fantasy romantic comedy film co-written, produced, and directed by Nora Ephron, and starring Nicole Kidman and Will Ferrell alongside an ensemble cast featuring Shirley MacLaine, Michael Caine, Jason Schwartzman, Kristin Chenoweth (in her first",$85 million[2],$131.4 million[2]
2005,6,24.0,Land of the Dead,/wiki/Land_of_the_Dead,"['post-apocalyptic horror', '$15–19 million[1][2]', '$46.8 million[2]']",post-apocalyptic horror,$15–19 million[1][2],$46.8 million[2]
2005,6,29.0,War of the Worlds,/wiki/War_of_the_Worlds_(2005_film),"[' science fiction action thriller', '$132 million[2]', '$603.9 million[2]']", science fiction action thriller,$132 million[2],$603.9 million[2]
2005,7,1.0,Rebound,/wiki/Rebound_(2005_film),"[' sports comedy', '$33.1 million', '$17.5 million[1]']", sports comedy,$33.1 million,$17.5 million[1]
2005,7,8.0,Fantastic Four,/wiki/Fantastic_Four_(2005_film),"[' superhero', '$87.5–100 million[4][5]', '$333.5 million[4]']", superhero,$87.5–100 million[4][5],$333.5 million[4]
2005,7,22.0,Bad News Bears,/wiki/Bad_News_Bears,"[' sports comedy', '$35 million[2]', '$34.3 million[2]']", sports comedy,$35 million[2],$34.3 million[2]
2005,7,22.0,The Devil's Rejects,/wiki/The_Devil%27s_Rejects,"[' black comedy horror', '$7 million', '$20.9 million']", black comedy horror,$7 million,$20.9 million
2005,7,22.0,Hustle & Flow,/wiki/Hustle_%26_Flow,"[' drama', '$2.8 million', '$23.5 million']", drama,$2.8 million,$23.5 million
2005,7,22.0,The Island,/wiki/The_Island_(2005_film),"[' science fiction action thriller', '$126 million[3]', '$162.9 million[3]']", science fiction action thriller,$126 million[3],$162.9 million[3]
2005,7,22.0,November,/wiki/November_(2004_film),"[' psychological thriller', '$1.5 million[1]', '$192,186[1]']", psychological thriller,$1.5 million[1],"$192,186[1]"
2005,7,29.0,Must Love Dogs,/wiki/Must_Love_Dogs,"[' romantic comedy', '$30 million[1]', '$58.4 million']", romantic comedy,$30 million[1],$58.4 million
2005,7,29.0,Sky High,/wiki/Sky_High_(2005_film),"[' superhero comedy', '$35 million[2]', '$86.4 million[3]']", superhero comedy,$35 million[2],$86.4 million[3]
2005,7,29.0,Stealth,/wiki/Stealth_(film),"[' military science fiction action', '$135 million[1]', '$79.3 million[1]']", military science fiction action,$135 million[1],$79.3 million[1]
2005,8,5.0,The Dukes of Hazzard,/wiki/The_Dukes_of_Hazzard_(film),"[' action comedy', '$53 million[1]', '$109.8 million[1]']", action comedy,$53 million[1],$109.8 million[1]
2005,8,5.0,Junebug,/wiki/Junebug_(film),"[' comedy-drama', '$1 million[1]', '$3.5 million[2]']", comedy-drama,$1 million[1],$3.5 million[2]
2005,8,12.0,Deuce Bigalow: European Gigolo,/wiki/Deuce_Bigalow:_European_Gigolo,"[' sex comedy', '$22 million[1]', '$45.3 million[1]']", sex comedy,$22 million[1],$45.3 million[1]
2005,8,12.0,Four Brothers,/wiki/Four_Brothers_(film),"[' action', '$30 million[2]', '$92.5 million[2]']", action,$30 million[2],$92.5 million[2]
2005,8,12.0,The Great Raid,/wiki/The_Great_Raid,"['war', '$80 million', '$10.8 million']",war,$80 million,$10.8 million
2005,8,17.0,Supercross,/wiki/Supercross_(film),"[' action', '$30 million', '$3,344,431[1]']", action,$30 million,"$3,344,431[1]"
2005,8,19.0,The 40-Year-Old Virgin,/wiki/The_40-Year-Old_Virgin,"[' romantic comedy film directed by Judd Apatow (in his feature directorial debut), who produced the', '$26\xa0million', '$177.4\xa0million']"," romantic comedy film directed by Judd Apatow (in his feature directorial debut), who produced the",$26 million,$177.4 million
2005,8,19.0,Red Eye,/wiki/Red_Eye_(2005_American_film),"[' psychological thriller', '$26 million[2]', '$96.2 million[2]']", psychological thriller,$26 million[2],$96.2 million[2]
2005,8,26.0,The Brothers Grimm,/wiki/The_Brothers_Grimm_(film),"['fantasy adventure', '$80–88 million[1][2]', '$105.3 million[1]']",fantasy adventure,$80–88 million[1][2],$105.3 million[1]
2005,8,26.0,Undiscovered,/wiki/Undiscovered,"[' drama', '$9 million[1]', '$1.1 million[1]']", drama,$9 million[1],$1.1 million[1]
2005,8,31.0,The Constant Gardener,/wiki/The_Constant_Gardener_(film),"['drama thriller', '$25 million[1]', '$82.4 million[1]']",drama thriller,$25 million[1],$82.4 million[1]
2005,9,2.0,A Sound of Thunder,/wiki/A_Sound_of_Thunder_(film),"[' science fiction thriller', '$80 million[2]', '$11.7 million[2]']", science fiction thriller,$80 million[2],$11.7 million[2]
2005,9,2.0,Transporter 2,/wiki/Transporter_2,"['-language French action', '$32 million[4][2]', '$89.1 million[2]']",-language French action,$32 million[4][2],$89.1 million[2]
2005,9,2.0,Underclassman,/wiki/Underclassman,"[' action comedy', '$25 million[1]', '$5.6 million[2]']", action comedy,$25 million[1],$5.6 million[2]
2005,9,7.0,Thumbsucker,/wiki/Thumbsucker_(film),"[' independent comedy-drama', '$3 million[3]', '$2.14 million[4]']", independent comedy-drama,$3 million[3],$2.14 million[4]
2005,9,9.0,The Exorcism of Emily Rose,/wiki/The_Exorcism_of_Emily_Rose,"[' supernatural horror legal drama', '$19 million[2]', '$145.2 million[2]']", supernatural horror legal drama,$19 million[2],$145.2 million[2]
2005,9,9.0,The Man,/wiki/The_Man_(2005_film),"[' buddy cop comedy', '$20 million', '$10.3 million']", buddy cop comedy,$20 million,$10.3 million
2005,9,9.0,An Unfinished Life,/wiki/An_Unfinished_Life,"[' drama', '$30 million[1]', '$18.6 million[1]']", drama,$30 million[1],$18.6 million[1]
2005,9,16.0,Cry Wolf,/wiki/Cry_Wolf_(2005_film),"[' slasher', '$1\xa0million[1]', '$32.5\xa0million[1]']", slasher,$1 million[1],$32.5 million[1]
2005,9,16.0,Just Like Heaven,/wiki/Just_Like_Heaven_(film),"[' romantic comedy fantasy-adventure', '$58 million', '$102.9 million']", romantic comedy fantasy-adventure,$58 million,$102.9 million
2005,9,23.0,Corpse Bride,/wiki/Corpse_Bride,"['stop-motion animated musical fantasy', '$40 million[2]', '$118.1 million[3]']",stop-motion animated musical fantasy,$40 million[2],$118.1 million[3]
2005,9,23.0,Flightplan,/wiki/Flightplan,"['mystery psychological thriller', '$55 million[2]', '$223.4 million[3]']",mystery psychological thriller,$55 million[2],$223.4 million[3]
2005,9,23.0,Roll Bounce,/wiki/Roll_Bounce,"[' comedy-drama', '$10 million[2]', '$17.5 million[3]']", comedy-drama,$10 million[2],$17.5 million[3]
2005,9,30.0,Capote,/wiki/Capote_(film),"['biographical drama', '$7 million[2]', '$49.9 million[2]']",biographical drama,$7 million[2],$49.9 million[2]
2005,9,30.0,The Greatest Game Ever Played,/wiki/The_Greatest_Game_Ever_Played,"[' biographical sports', '$25 million[1]', '$15.4 million[1]']", biographical sports,$25 million[1],$15.4 million[1]
2005,9,30.0,A History of Violence,/wiki/A_History_of_Violence,"['action thriller', '$32 million[5]', '$61.4 million[5]']",action thriller,$32 million[5],$61.4 million[5]
2005,9,30.0,Into the Blue,/wiki/Into_the_Blue_(2005_film),"[' action-thriller', '$50 million', '$46.1 million[1]']", action-thriller,$50 million,$46.1 million[1]
2005,9,30.0,Serenity,/wiki/Serenity_(2005_film),"[' space Western', '$39 million[2]', '$40.4 million[2][3]']", space Western,$39 million[2],$40.4 million[2][3]
2005,10,5.0,The Squid and the Whale,/wiki/The_Squid_and_the_Whale,"[' independent comedy-drama', '$1.5 million[2]', '$11.2 million[2]']", independent comedy-drama,$1.5 million[2],$11.2 million[2]
2005,10,7.0,The Gospel,/wiki/The_Gospel_(film),"[' Christian drama', '$4 million', '$15.8 million']", Christian drama,$4 million,$15.8 million
2005,10,7.0,Wallace & Gromit: The Curse of the Were-Rabbit,/wiki/Wallace_%26_Gromit:_The_Curse_of_the_Were-Rabbit,"['stop-motion animated comedy', '$30 million', '$192.6 million']",stop-motion animated comedy,$30 million,$192.6 million
2005,10,7.0,In Her Shoes,/wiki/In_Her_Shoes_(film),"[' romantic comedy-drama', '$35 million[1]', '$83.6 million[2]']", romantic comedy-drama,$35 million[1],$83.6 million[2]
2005,10,7.0,Two for the Money,/wiki/Two_for_the_Money_(2005_film),"[' sports-drama', '$35 million', '$30.5 million[1]']", sports-drama,$35 million,$30.5 million[1]
2005,10,7.0,Waiting...,/wiki/Waiting..._(film),"[' independent black comedy', '$3 million[1]', '$18.6 million']", independent black comedy,$3 million[1],$18.6 million
2005,10,14.0,Domino,/wiki/Domino_(2005_film),"['action crime', '$50 million[3]', '$23.5 million[3]']",action crime,$50 million[3],$23.5 million[3]
2005,10,14.0,Elizabethtown,/wiki/Elizabethtown_(film),"[' romantic tragicomedy', '$45 million', '$52 million[1]']", romantic tragicomedy,$45 million,$52 million[1]
2005,10,14.0,The Fog,/wiki/The_Fog_(2005_film),"['supernatural horror', '$18 million[2]', '$46.2 million[3]']",supernatural horror,$18 million[2],$46.2 million[3]
2005,10,14.0,"The Prize Winner of Defiance, Ohio","/wiki/The_Prize_Winner_of_Defiance,_Ohio","[' biographical', '$12 million[2]', '$689,028[2]']", biographical,$12 million[2],"$689,028[2]"
2005,10,21.0,Dreamer,/wiki/Dreamer_(2005_film),"[' sports drama', '$32 million[1]', '$39.5 million[1]']", sports drama,$32 million[1],$39.5 million[1]
2005,10,21.0,Kids in America,/wiki/Kids_in_America_(film),"[' comedy', '$750,000', '$537,667']", comedy,"$750,000","$537,667"
2005,10,21.0,North Country,/wiki/North_Country_(film),"[' drama', '$35 million[2]', '$25.2 million[2]']", drama,$35 million[2],$25.2 million[2]
2005,10,28.0,The Legend of Zorro,/wiki/The_Legend_of_Zorro,"[' Western swashbuckler', '$65 million', '$142.4 million']", Western swashbuckler,$65 million,$142.4 million
2005,10,28.0,Prime,/wiki/Prime_(film),"[' romantic comedy-drama', '$22 million[2]', '$67.9 million[2]']", romantic comedy-drama,$22 million[2],$67.9 million[2]
2005,10,28.0,Saw II,/wiki/Saw_II,"['horror', '$4 million', '$152.9 million[1]']",horror,$4 million,$152.9 million[1]
2005,10,28.0,The Weather Man,/wiki/The_Weather_Man,"[' dark comedy-drama', '$22 million[1]', '$19 million[1]']", dark comedy-drama,$22 million[1],$19 million[1]
2005,11,4.0,Chicken Little,/wiki/Chicken_Little_(2005_film),"[' animated science fiction comedy', '$150 million[4]', '$314.4 million[4]']", animated science fiction comedy,$150 million[4],$314.4 million[4]
2005,11,4.0,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck","['historical drama', '$7 million[1]', '$54.6 million[1]']",historical drama,$7 million[1],$54.6 million[1]
2005,11,4.0,Jarhead,/wiki/Jarhead_(film),"[' biographical war drama', '$72 million[1]', '$97.1 million[1]']", biographical war drama,$72 million[1],$97.1 million[1]
2005,11,9.0,Get Rich or Die Tryin',/wiki/Get_Rich_or_Die_Tryin%27_(film),"[' crime drama', '$40 million[1]', '$46.4 million[1]']", crime drama,$40 million[1],$46.4 million[1]
2005,11,11.0,Derailed,/wiki/Derailed_(2005_film),"[' crime thriller', '$22 million[2]', '$57.5 million[2]']", crime thriller,$22 million[2],$57.5 million[2]
2005,11,11.0,Kiss Kiss Bang Bang,/wiki/Kiss_Kiss_Bang_Bang,"[' neo-noir black comedy crime', '$15 million[2]', '$15.8 million[2]']", neo-noir black comedy crime,$15 million[2],$15.8 million[2]
2005,11,11.0,Zathura,/wiki/Zathura_(film),"[' science fiction adventure', '$65 million[1]', '$65.1 million[1]']", science fiction adventure,$65 million[1],$65.1 million[1]
2005,11,18.0,Harry Potter and the Goblet of Fire,/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film),"['fantasy', '$150 million[5]', '$896.8 million[5]']",fantasy,$150 million[5],$896.8 million[5]
2005,11,18.0,Walk the Line,/wiki/Walk_the_Line,"[' biographical drama', '$28 million[1]', '$186.8 million[1]']", biographical drama,$28 million[1],$186.8 million[1]
2005,11,23.0,Bee Season,/wiki/Bee_Season_(film),"[' drama', '$14 million[1]', '$6.9 million[1]']", drama,$14 million[1],$6.9 million[1]
2005,11,23.0,Pride & Prejudice,/wiki/Pride_%26_Prejudice_(2005_film),"['romantic drama', '$28 million[3]', '$121.6 million[4]']",romantic drama,$28 million[3],$121.6 million[4]
2005,11,23.0,Rent,/wiki/Rent_(film),"[' musical drama', '$40 million', '$31.7 million']", musical drama,$40 million,$31.7 million
2005,11,23.0,"Yours, Mine and Ours","/wiki/Yours,_Mine_%26_Ours_(2005_film)","[' family comedy', '$45 million[1]', '$72.7 million[1]']", family comedy,$45 million[1],$72.7 million[1]
2005,12,2.0,Æon Flux,/wiki/%C3%86on_Flux_(film),"[' science fiction action', '$55-62 million[1][2]', '$52.3 million']", science fiction action,$55-62 million[1][2],$52.3 million
2005,12,9.0,Brokeback Mountain,/wiki/Brokeback_Mountain,"[' neo-Western romantic drama', '$14 million[2]', '$178 million[2]']", neo-Western romantic drama,$14 million[2],$178 million[2]
2005,12,9.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","/wiki/The_Chronicles_of_Narnia:_The_Lion,_the_Witch_and_the_Wardrobe","['high fantasy', '$180 million[2]', '$745 million[2]']",high fantasy,$180 million[2],$745 million[2]
2005,12,9.0,Syriana,/wiki/Syriana,"[' political thriller', '$50 million[3]', '$94 million[3]']", political thriller,$50 million[3],$94 million[3]
2005,12,14.0,King Kong,/wiki/King_Kong_(2005_film),"['epic adventure monster', '$207 million[2]', '$556.9 million[2]']",epic adventure monster,$207 million[2],$556.9 million[2]
2005,12,16.0,The Family Stone,/wiki/The_Family_Stone,"[' comedy-drama', '$18 million[1]', '$92.9 million']", comedy-drama,$18 million[1],$92.9 million
2005,12,21.0,Cheaper by the Dozen 2,/wiki/Cheaper_by_the_Dozen_2,"[' family comedy', '$60 million[3]', '$135 million[3]']", family comedy,$60 million[3],$135 million[3]
2005,12,21.0,Fun with Dick and Jane,/wiki/Fun_with_Dick_and_Jane_(2005_film),"[' comedy', '$100 million[3]', '$204.7 million[3]']", comedy,$100 million[3],$204.7 million[3]
2005,12,23.0,Memoirs of a Geisha,/wiki/Memoirs_of_a_Geisha_(film),"[' epic period drama', '$85 million', '$162.2 million']", epic period drama,$85 million,$162.2 million
2005,12,23.0,Munich,/wiki/Munich_(2005_film),"['epic historical drama', '$70 million[1]', '$131 million[1]']",epic historical drama,$70 million[1],$131 million[1]
2005,12,23.0,Transamerica,/wiki/Transamerica_(film),"[' comedy-drama', '$1 million', '$15.2 million']", comedy-drama,$1 million,$15.2 million
2005,12,25.0,Mrs Henderson Presents,/wiki/Mrs_Henderson_Presents,"['biographical musical comedy-drama', '$20 million[2]', '$27.8 million[2]']",biographical musical comedy-drama,$20 million[2],$27.8 million[2]
2005,12,25.0,The New World,/wiki/The_New_World_(2005_film),"['historical romantic drama', '$30 million[1]', '$49.3 million[1]']",historical romantic drama,$30 million[1],$49.3 million[1]
2005,12,25.0,Rumor Has It,/wiki/Rumor_Has_It_(film),"[' romantic comedy', '$70 million', '$88.9 million[1]']", romantic comedy,$70 million,$88.9 million[1]
2005,12,28.0,Match Point,/wiki/Match_Point,"['psychological thriller', '$15 million', '$85.3 million[3]']",psychological thriller,$15 million,$85.3 million[3]
2005,12,29.0,The Matador,/wiki/The_Matador,"['black comedy crime', '$12.5 million[2]', '$17.3 million[2]']",black comedy crime,$12.5 million[2],$17.3 million[2]
2006,1,6.0,BloodRayne,/wiki/BloodRayne_(film),"['action horror', '$25 million[1]', '$3.7 million[1]']",action horror,$25 million[1],$3.7 million[1]
